1,3452
2,2853
3,3205
4,332
5,7707
6,1723
7,1520
8,6394
9,2024
10,292
11,1523
12,7802
13,6786
14,1888
15,1885
16,3357
17,7194
18,8392
19,6185
20,3330
21,5896
22,3956
23,117
24,3241
25,5530
26,2021
27,2555
28,5300
29,7611
30,2022
31,7195
32,3242
33,7418
34,6476
35,1522
36,8330
37,1695
38,2023
39,7462
40,3933
41,3476
42,396
43,7805
44,351
45,5989
46,6788
47,5753
48,7196
49,1886
50,6435
51,1609
52,6791
53,6685
54,1732
55,1514
56,8347
57,4414
58,7469
59,3631
60,5048
61,3378
62,5302
63,8264
64,8090
65,2558
66,5363
67,7498
68,1019
69,4066
70,7488
71,6115
72,4472
73,1890
74,2053
75,7424
76,4531
77,4913
78,3787
79,2631
80,5307
81,2656
82,2808
83,225
84,7466
85,5993
86,7432
87,6589
88,1185
89,267
90,7458
91,373
92,2569
93,3341
94,8267
95,7489
96,7423
97,4536
98,7681
99,178
100,6477
101,7889
102,6872
103,6881
104,1573
105,7197
106,266
107,8022
108,3974
109,3853
110,5632
111,2546
112,952
113,4497
114,4865
115,863
116,7425
117,3987
118,6967
119,7503
120,7513
121,8011
122,7801
123,8020
124,7499
125,7433
126,7527
127,7193
128,1696
129,7605
130,3700
131,3322
132,1610
133,7468
134,7679
135,1410
136,5444
137,2233
138,955
139,2633
140,2466
141,633
142,7504
143,4088
144,3526
145,281
146,7459
147,265
148,2484
149,7265
150,7495
151,3294
152,5994
153,6080
154,7470
155,1664
156,8005
157,6450
158,7500
159,8013
160,3450
161,7485
162,116
163,7460
164,5581
165,3582
166,121
167,923
168,7508
169,3685
170,5
171,162
172,7506
173,6162
174,1656
175,5886
176,1591
177,7509
178,7456
179,7463
180,7430
181,954
182,2083
183,6444
184,7427
185,3919
186,7442
187,6478
188,2902
189,1423
190,4477
191,7034
192,7461
193,1433
194,4476
195,1451
196,3813
197,3198
198,7528
199,2645
200,7446
201,688
202,3623
203,2070
204,5394
205,3168
206,3040
207,586
208,2598
209,6289
210,2727
211,6491
212,992
213,7496
214,6792
215,3829
216,3312
217,6521
218,6535
219,8098
220,6198
221,3193
222,4185
223,3917
224,1701
225,3854
226,2708
227,6442
228,5392
229,4445
230,752
231,7312
232,8265
233,4238
234,7490
235,277
236,7516
237,1480
238,6634
239,3986
240,3296
241,1462
242,7436
243,897
244,4084
245,7441
246,1161
247,2637
248,683
249,5364
250,4556
251,6357
252,5099
253,6023
254,6261
255,6228
256,8404
257,3622
258,1521
259,3931
260,507
261,788
262,2620
263,4537
264,5306
265,6090
266,4608
267,2568
268,3737
269,7799
270,8266
271,1519
272,4880
273,6905
274,7515
275,1887
276,1419
277,3990
278,5628
279,1258
280,6628
281,2623
282,2065
283,3684
284,6116
285,7261
286,3861
287,3144
288,2924
289,1882
290,3939
291,2615
292,7161
293,7419
294,7492
295,1508
296,7791
297,5684
298,5118
299,2074
300,3063
301,2628
302,3732
303,4707
304,1873
305,6247
306,2630
307,4240
308,2066
309,3856
310,2063
311,834
312,6900
313,7744
314,6081
315,7683
316,2640
317,6571
318,4029
319,3481
320,5073
321,7192
322,3846
323,4116
324,4282
325,3973
326,7448
327,3978
328,5991
329,573
330,2557
331,5393
332,1872
333,6507
334,632
335,8257
336,5328
337,2201
338,7494
339,3803
340,4480
341,3013
342,6154
343,1271
344,3488
345,8249
346,966
347,5704
348,2556
349,7464
350,8393
351,3866
352,2617
353,3286
354,1494
355,6067
356,5050
357,4137
358,2192
359,7065
360,1577
361,6233
362,8286
363,5636
364,6810
365,3875
366,4171
367,2304
368,2451
369,4866
370,3830
371,3799
372,2912
373,5509
374,7422
375,764
376,7807
377,776
378,7609
379,5358
380,749
381,7542
382,7186
383,3855
384,4460
385,3201
386,1383
387,2770
388,4558
389,370
390,7472
391,7438
392,1116
393,968
394,7431
395,575
396,4034
397,7089
398,7318
399,7824
400,2502
401,1397
402,393
403,1246
404,6811
405,1407
406,8336
407,7447
408,2337
409,4482
410,2662
411,5292
412,2742
413,1148
414,7486
415,2480
416,3264
417,6704
418,5041
419,3300
420,7511
421,3869
422,3099
423,4490
424,1673
425,5064
426,4138
427,1447
428,7771
429,78
430,3814
431,3060
432,1091
433,7465
434,475
435,576
436,8203
437,3862
438,821
439,4823
440,7793
441,1940
442,7854
443,8420
444,2350
445,7756
446,5395
447,7502
448,8225
449,7607
450,2648
451,2600
452,2282
453,2626
454,740
455,3678
456,7002
457,5722
458,4099
459,6484
460,7158
461,4024
462,7162
463,6697
464,6012
465,815
466,3287
467,5181
468,883
469,2641
470,854
471,8263
472,1964
473,3380
474,3783
475,4649
476,3823
477,3953
478,5723
479,8262
480,7796
481,4026
482,8127
483,5960
484,269
485,613
486,7457
487,1897
488,8378
489,2108
490,6618
491,2028
492,8093
493,3667
494,7097
495,5543
496,5258
497,1761
498,7529
499,398
500,1248
501,4363
502,5221
503,4241
504,7429
505,262
506,5312
507,2671
508,5103
509,4514
510,6000
511,7743
512,4798
513,3686
514,4304
515,3100
516,6584
517,2618
518,1876
519,7142
520,6249
521,1275
522,3984
523,7249
524,1757
525,4522
526,120
527,5907
528,400
529,7398
530,5785
531,2471
532,6225
533,681
534,6818
535,1833
536,1104
537,857
538,6372
539,8129
540,3147
541,2622
542,2216
543,7473
544,3350
545,2584
546,3041
547,4479
548,4803
549,5574
550,8279
551,6436
552,5314
553,5304
554,1048
555,6838
556,1050
557,6188
558,8294
559,914
560,691
561,3255
562,333
563,690
564,4679
565,1712
566,166
567,1730
568,6700
569,7444
570,5462
571,270
572,1402
573,2772
574,2879
575,1981
576,6702
577,464
578,5423
579,442
580,2595
581,4704
582,4114
583,871
584,5374
585,5387
586,3929
587,6168
588,1145
589,8082
590,2621
591,6650
592,1562
593,6611
594,1240
595,1778
596,6128
597,1461
598,4075
599,1963
600,7362
601,1691
602,3276
603,5839
604,3326
605,1987
606,2901
607,4784
608,6072
609,7353
610,4911
611,2166
612,7132
613,7455
614,2979
615,1689
616,3696
617,3837
618,2015
619,5650
620,7789
621,7264
622,2627
623,1496
624,2415
625,7726
626,8425
627,2624
628,5301
629,3485
630,7891
631,4462
632,2062
633,6148
634,2649
635,6114
636,7985
637,2602
638,2090
639,2890
640,7453
641,3152
642,1702
643,2002
644,1239
645,680
646,3857
647,1989
648,5269
649,227
650,8289
651,4237
652,5797
653,4796
654,1880
655,4604
656,5546
657,5558
658,5038
659,8260
660,3773
661,5575
662,5944
663,3585
664,2629
665,4756
666,1219
667,1631
668,2126
669,1398
670,4167
671,5559
672,6812
673,2638
674,2784
675,4381
676,1399
677,1668
678,2785
679,2616
680,1871
681,793
682,1849
683,6061
684,4686
685,7004
686,5998
687,2333
688,5294
689,6948
690,7169
691,6113
692,7745
693,2485
694,3478
695,5527
696,4082
697,7642
698,5291
699,7914
700,7507
701,5404
702,4598
703,2467
704,6620
705,7370
706,4504
707,1874
708,4557
709,5730
710,4473
711,7858
712,1788
713,3742
714,5906
715,1225
716,1414
717,7595
718,2850
719,6191
720,4711
721,2700
722,5975
723,724
724,3256
725,2796
726,3376
727,7471
728,5380
729,6728
730,444
731,7909
732,2490
733,2529
734,3863
735,5651
736,2101
737,751
738,7879
739,2625
740,7810
741,3216
742,2479
743,2643
744,693
745,5261
746,7709
747,5627
748,3418
749,1484
750,765
751,3618
752,3871
753,6938
754,2939
755,5133
756,4595
757,7867
758,1002
759,5614
760,7747
761,5488
762,4802
763,8106
764,291
765,689
766,2632
767,916
768,2139
769,2732
770,3836
771,449
772,5763
773,5215
774,3580
775,826
776,2947
777,3191
778,4196
779,4145
780,4848
781,6985
782,695
783,5625
784,703
785,674
786,4826
787,6401
788,1444
789,2109
790,4069
791,5167
792,401
793,3487
794,4978
795,412
796,344
797,4644
798,4559
799,2362
800,6046
801,6874
802,6815
803,2499
804,2069
805,215
806,2635
807,5562
808,1858
809,5225
810,2848
811,4188
812,5900
813,1875
814,3961
815,8268
816,1403
817,5194
818,1249
819,579
820,5959
821,5909
822,302
823,4219
824,7563
825,1311
826,1896
827,4328
828,2121
829,1052
830,6245
831,4394
832,4886
833,4725
834,7680
835,8282
836,4009
837,2035
838,1428
839,4149
840,89
841,1400
842,1620
843,6841
844,7063
845,978
846,5538
847,7164
848,4754
849,7434
850,1396
851,7173
852,5995
853,3123
854,482
855,5579
856,5571
857,6413
858,5688
859,8080
860,5781
861,4325
862,3429
863,6978
864,1425
865,1729
866,5389
867,2191
868,5216
869,7910
870,5066
871,1012
872,2134
873,6087
874,7072
875,7682
876,1277
877,6882
878,7841
879,620
880,1125
881,422
882,1832
883,4483
884,4052
885,2365
886,3860
887,1958
888,3359
889,5727
890,4276
891,3163
892,4722
893,4852
894,7258
895,7323
896,6595
897,3995
898,7839
899,1920
900,4118
901,3844
902,6050
903,2705
904,2860
905,2686
906,8211
907,4931
908,741
909,1937
910,890
911,7426
912,2097
913,4031
914,2329
915,7493
916,3993
917,8346
918,5630
919,4899
920,7254
921,4569
922,7285
923,3298
924,4248
925,2791
926,1377
927,253
928,1297
929,3852
930,4871
931,272
932,5478
933,1431
934,2690
935,5743
936,1065
937,3541
938,47
939,4336
940,1133
941,4166
942,1901
943,1539
944,4269
945,4267
946,1454
947,7189
948,6560
949,188
950,2113
951,1416
952,4904
953,4068
954,5943
955,6253
956,2427
957,7838
958,5279
959,3480
960,6183
961,789
962,7783
963,7627
964,5252
965,6999
966,2204
967,4115
968,119
969,1237
970,8248
971,7974
972,5895
973,7035
974,3753
975,1354
976,8120
977,167
978,4274
979,4422
980,4872
981,8400
982,6195
983,7190
984,4773
985,5129
986,4268
987,1326
988,2115
989,5678
990,3935
991,4535
992,7582
993,2925
994,7948
995,2749
996,3597
997,4220
998,4038
999,5932
1000,3178
1001,5419
1002,7001
1003,1561
1004,4437
1005,7101
1006,2401
1007,6771
1008,8240
1009,985
1010,5345
1011,1463
1012,6078
1013,1443
1014,4198
1015,6816
1016,3579
1017,7510
1018,1481
1019,6941
1020,3762
1021,1601
1022,6879
1023,5123
1024,7840
1025,3598
1026,4290
1027,6260
1028,6951
1029,1252
1030,2547
1031,3112
1032,3246
1033,7266
1034,3457
1035,2359
1036,7033
1037,4074
1038,7391
1039,856
1040,5287
1041,1063
1042,6451
1043,5117
1044,671
1045,4626
1046,1242
1047,8207
1048,4266
1049,940
1050,6737
1051,5185
1052,4592
1053,4993
1054,1319
1055,1150
1056,6020
1057,6305
1058,2714
1059,679
1060,1754
1061,7849
1062,5012
1063,2034
1064,1789
1065,6806
1066,1862
1067,8217
1068,509
1069,700
1070,1474
1071,3420
1072,310
1073,5565
1074,8103
1075,7382
1076,1208
1077,6856
1078,3858
1079,5588
1080,2723
1081,2746
1082,6036
1083,6994
1084,2682
